REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2003,"Peace Country Health, Alberta",4827-E,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41285856,144.1.2.10,-1
2005,"Peace Country Health, Alberta",4827-E,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41285856,144.1.2.10,0
2003,"Peace Country Health, Alberta",4827-E,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41285857,144.1.2.11,-1
2005,"Peace Country Health, Alberta",4827-E,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41285857,144.1.2.11,0
2005,"Peace Country Health, Alberta",4827-E,Very good or excellent self-rated mental health,Statistically different from previous cycle,Number,223,units,0,v41285858,144.1.2.12,0
2003,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41210479,144.1.18.1,23665
2005,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41210479,144.1.18.1,24228
2003,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41210480,144.1.18.2,19672
2005,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41210480,144.1.18.2,20354
2003,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41210481,144.1.18.3,27658
2005,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41210481,144.1.18.3,28102
2003,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41210483,144.1.18.5,25.9
2005,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41210483,144.1.18.5,26.4
2003,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41210484,144.1.18.6,21.5
2005,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41210484,144.1.18.6,22.1
2003,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41210485,144.1.18.7,30.4
2005,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41210485,144.1.18.7,30.6
2003,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41285915,144.1.18.9,0
2005,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41285915,144.1.18.9,0
2003,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41285916,144.1.18.10,0
2005,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41285916,144.1.18.10,0
2003,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41285917,144.1.18.11,0
2005,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41285917,144.1.18.11,0
2005,"Peace Country Health, Alberta",4827-E,"Life stress, quite a lot (18 years and over)",Statistically different from previous cycle,Number,223,units,0,v41285918,144.1.18.12,0
2003,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41210487,144.1.19.1,71924
2005,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41210487,144.1.19.1,73263
2003,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41210488,144.1.19.2,67923
2005,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41210488,144.1.19.2,68827
2003,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41210489,144.1.19.3,75925
2005,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41210489,144.1.19.3,77699
2003,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41210491,144.1.19.5,69.7
2005,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41210491,144.1.19.5,70.2
2003,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41210492,144.1.19.6,65.8
2005,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41210492,144.1.19.6,65.9
2003,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41210493,144.1.19.7,73.6
2005,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41210493,144.1.19.7,74.4
2003,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41285919,144.1.19.9,1
2005,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41285919,144.1.19.9,1
2003,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41285920,144.1.19.10,1
2005,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41285920,144.1.19.10,1
2003,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41285921,144.1.19.11,1
2005,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41285921,144.1.19.11,1
2005,"Peace Country Health, Alberta",4827-E,Very strong or somewhat strong sense of belonging to local community,Statistically different from previous cycle,Number,223,units,0,v41285922,144.1.19.12,0
2003,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41210991,145.1.2.1,36675
2005,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41210991,145.1.2.1,41200
2003,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41210992,145.1.2.2,34500
2005,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41210992,145.1.2.2,38901
2003,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41210993,145.1.2.3,38850
2005,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41210993,145.1.2.3,43499
2003,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41210995,145.1.2.5,70.6
2005,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41210995,145.1.2.5,75.1
2003,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41210996,145.1.2.6,66.5
2005,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41210996,145.1.2.6,70.9
2003,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41210997,145.1.2.7,74.8
2005,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41210997,145.1.2.7,79.2
2003,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41286163,145.1.2.9,0
2005,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41286163,145.1.2.9,0
2003,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41286164,145.1.2.10,0
2005,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,Statistically different from the provincial rate,Number,223,units,0,v41286164,145.1.2.10,0
2003,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41286165,145.1.2.11,0
2005,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,Statistically different from the peer group rate,Number,223,units,0,v41286165,145.1.2.11,0
2005,"Northern Lights Health Region, Alberta",4828-H,Very good or excellent self-rated mental health,Statistically different from previous cycle,Number,223,units,0,v41286166,145.1.2.12,0
2003,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41211119,145.1.18.1,10093
2005,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41211119,145.1.18.1,6748
2003,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41211120,145.1.18.2,8315
2005,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41211120,145.1.18.2,5073
2003,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41211121,145.1.18.3,11872
2005,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41211121,145.1.18.3,8423
2003,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41211123,145.1.18.5,22.6
2005,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41211123,145.1.18.5,13.9
2003,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41211124,145.1.18.6,18.6
2005,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41211124,145.1.18.6,10.5
2003,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41211125,145.1.18.7,26.6
2005,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41211125,145.1.18.7,17.3
2003,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41286223,145.1.18.9,0
2005,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41286223,145.1.18.9,-1
2003,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41286224,145.1.18.10,0
2005,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)",Statistically different from the provincial rate,Number,223,units,0,v41286224,145.1.18.10,-1
2003,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41286225,145.1.18.11,0
2005,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)",Statistically different from the peer group rate,Number,223,units,0,v41286225,145.1.18.11,-1
2005,"Northern Lights Health Region, Alberta",4828-H,"Life stress, quite a lot (18 years and over)",Statistically different from previous cycle,Number,223,units,0,v41286226,145.1.18.12,-1
2003,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41211127,145.1.19.1,36132
2005,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41211127,145.1.19.1,37026
2003,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41211128,145.1.19.2,33960
2005,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41211128,145.1.19.2,34171
2003,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41211129,145.1.19.3,38304
2005,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41211129,145.1.19.3,39882
2003,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41211131,145.1.19.5,69.6
2005,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41211131,145.1.19.5,67.4
2003,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41211132,145.1.19.6,65.4
2005,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41211132,145.1.19.6,62.2
2003,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41211133,145.1.19.7,73.8
2005,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41211133,145.1.19.7,72.7
2003,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41286227,145.1.19.9,1
2005,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41286227,145.1.19.9,0
2003,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41286228,145.1.19.10,1
2005,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,Statistically different from the provincial rate,Number,223,units,0,v41286228,145.1.19.10,0
2003,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41286229,145.1.19.11,0
2005,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,Statistically different from the peer group rate,Number,223,units,0,v41286229,145.1.19.11,0
2005,"Northern Lights Health Region, Alberta",4828-H,Very strong or somewhat strong sense of belonging to local community,Statistically different from previous cycle,Number,223,units,0,v41286230,145.1.19.12,0
2003,British Columbia,59,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41211631,146.1.2.1,2409974
2005,British Columbia,59,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41211631,146.1.2.1,2560867
2003,British Columbia,59,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41211632,146.1.2.2,2371475
2005,British Columbia,59,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41211632,146.1.2.2,2526560
2003,British Columbia,59,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41211633,146.1.2.3,2448474
2005,British Columbia,59,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41211633,146.1.2.3,2595174
2003,British Columbia,59,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41211635,146.1.2.5,68.4
2005,British Columbia,59,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41211635,146.1.2.5,71.1
2003,British Columbia,59,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41211636,146.1.2.6,67.3
2005,British Columbia,59,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41211636,146.1.2.6,70.1
2003,British Columbia,59,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41211637,146.1.2.7,69.5
2005,British Columbia,59,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41211637,146.1.2.7,72
2003,British Columbia,59,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41286469,146.1.2.9,-1
2005,British Columbia,59,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41286469,146.1.2.9,-1
2005,British Columbia,59,Very good or excellent self-rated mental health,Statistically different from previous cycle,Number,223,units,0,v41286470,146.1.2.12,1
2003,British Columbia,59,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41211759,146.1.18.1,692307
2005,British Columbia,59,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41211759,146.1.18.1,742425
2003,British Columbia,59,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41211760,146.1.18.2,662518
2005,British Columbia,59,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41211760,146.1.18.2,709479
2003,British Columbia,59,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41211761,146.1.18.3,722097
2005,British Columbia,59,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41211761,146.1.18.3,775371
2003,British Columbia,59,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41211763,146.1.18.5,21.7
2005,British Columbia,59,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41211763,146.1.18.5,22.7
2003,British Columbia,59,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41211764,146.1.18.6,20.7
2005,British Columbia,59,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41211764,146.1.18.6,21.7
2003,British Columbia,59,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41211765,146.1.18.7,22.6
2005,British Columbia,59,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41211765,146.1.18.7,23.7
2003,British Columbia,59,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41286499,146.1.18.9,-1
2005,British Columbia,59,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41286499,146.1.18.9,0
2005,British Columbia,59,"Life stress, quite a lot (18 years and over)",Statistically different from previous cycle,Number,223,units,0,v41286500,146.1.18.12,0
2003,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41211767,146.1.19.1,2287364
2005,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41211767,146.1.19.1,2416220
2003,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41211768,146.1.19.2,2248639
2005,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41211768,146.1.19.2,2381321
2003,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41211769,146.1.19.3,2326088
2005,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41211769,146.1.19.3,2451118
2003,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41211771,146.1.19.5,64.9
2005,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41211771,146.1.19.5,67.1
2003,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41211772,146.1.19.6,63.8
2005,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41211772,146.1.19.6,66.1
2003,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41211773,146.1.19.7,66
2005,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41211773,146.1.19.7,68
2003,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41286501,146.1.19.9,1
2005,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41286501,146.1.19.9,1
2005,British Columbia,59,Very strong or somewhat strong sense of belonging to local community,Statistically different from previous cycle,Number,223,units,0,v41286502,146.1.19.12,1
2003,Yukon,60,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41222511,163.1.2.1,18331
2005,Yukon,60,Very good or excellent self-rated mental health,Number of persons,Number,223,units,0,v41222511,163.1.2.1,20036
2003,Yukon,60,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41222512,163.1.2.2,17285
2005,Yukon,60,Very good or excellent self-rated mental health,"Low 95% confidence interval, number of persons",Number,223,units,0,v41222512,163.1.2.2,19178
2003,Yukon,60,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41222513,163.1.2.3,19377
2005,Yukon,60,Very good or excellent self-rated mental health,"High 95% confidence interval, number of persons",Number,223,units,0,v41222513,163.1.2.3,20895
2003,Yukon,60,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41222515,163.1.2.5,73.5
2005,Yukon,60,Very good or excellent self-rated mental health,Percent,Percent,239,units,0,v41222515,163.1.2.5,73.7
2003,Yukon,60,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41222516,163.1.2.6,69.3
2005,Yukon,60,Very good or excellent self-rated mental health,"Low 95% confidence interval, percent",Percent,239,units,0,v41222516,163.1.2.6,70.5
2003,Yukon,60,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41222517,163.1.2.7,77.7
2005,Yukon,60,Very good or excellent self-rated mental health,"High 95% confidence interval, percent",Percent,239,units,0,v41222517,163.1.2.7,76.9
2003,Yukon,60,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41291551,163.1.2.9,0
2005,Yukon,60,Very good or excellent self-rated mental health,Statistically different from the Canada rate,Number,223,units,0,v41291551,163.1.2.9,0
2005,Yukon,60,Very good or excellent self-rated mental health,Statistically different from previous cycle,Number,223,units,0,v41291552,163.1.2.12,0
2003,Yukon,60,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41222639,163.1.18.1,3912
2005,Yukon,60,"Life stress, quite a lot (18 years and over)",Number of persons,Number,223,units,0,v41222639,163.1.18.1,5549
2003,Yukon,60,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41222640,163.1.18.2,2821
2005,Yukon,60,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v41222640,163.1.18.2,4635
2003,Yukon,60,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41222641,163.1.18.3,5003
2005,Yukon,60,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v41222641,163.1.18.3,6464
2003,Yukon,60,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41222643,163.1.18.5,17.6
2005,Yukon,60,"Life stress, quite a lot (18 years and over)",Percent,Percent,239,units,0,v41222643,163.1.18.5,22.8
2003,Yukon,60,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41222644,163.1.18.6,12.8
2005,Yukon,60,"Life stress, quite a lot (18 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v41222644,163.1.18.6,19.1
2003,Yukon,60,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41222645,163.1.18.7,22.5
2005,Yukon,60,"Life stress, quite a lot (18 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v41222645,163.1.18.7,26.5
2003,Yukon,60,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41291581,163.1.18.9,-1
2005,Yukon,60,"Life stress, quite a lot (18 years and over)",Statistically different from the Canada rate,Number,223,units,0,v41291581,163.1.18.9,0
2005,Yukon,60,"Life stress, quite a lot (18 years and over)",Statistically different from previous cycle,Number,223,units,0,v41291582,163.1.18.12,0
2003,Yukon,60,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41222647,163.1.19.1,17302
2005,Yukon,60,Very strong or somewhat strong sense of belonging to local community,Number of persons,Number,223,units,0,v41222647,163.1.19.1,18831
2003,Yukon,60,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41222648,163.1.19.2,16257
2005,Yukon,60,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, number of persons",Number,223,units,0,v41222648,163.1.19.2,17767
2003,Yukon,60,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41222649,163.1.19.3,18346
2005,Yukon,60,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, number of persons",Number,223,units,0,v41222649,163.1.19.3,19896
2003,Yukon,60,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41222651,163.1.19.5,69.4
2005,Yukon,60,Very strong or somewhat strong sense of belonging to local community,Percent,Percent,239,units,0,v41222651,163.1.19.5,69.3
2003,Yukon,60,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41222652,163.1.19.6,65.2
2005,Yukon,60,Very strong or somewhat strong sense of belonging to local community,"Low 95% confidence interval, percent",Percent,239,units,0,v41222652,163.1.19.6,65.4
2003,Yukon,60,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41222653,163.1.19.7,73.5
2005,Yukon,60,Very strong or somewhat strong sense of belonging to local community,"High 95% confidence interval, percent",Percent,239,units,0,v41222653,163.1.19.7,73.2
2003,Yukon,60,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41291583,163.1.19.9,1
2005,Yukon,60,Very strong or somewhat strong sense of belonging to local community,Statistically different from the Canada rate,Number,223,units,0,v41291583,163.1.19.9,1
