REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2021/2022,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v115288062,54.1.1.24.4,85.4
2015/2016,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115288063,54.1.1.24.5,85.3
2017/2018,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115288063,54.1.1.24.5,87
2019/2020,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115288063,54.1.1.24.5,89.1
2021/2022,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v115288063,54.1.1.24.5,81.1
2015/2016,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115288064,54.1.1.24.6,93.3
2017/2018,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115288064,54.1.1.24.6,92.5
2019/2020,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115288064,54.1.1.24.6,93.8
2021/2022,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v115288064,54.1.1.24.6,88.8
2015/2016,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115892046,54.1.1.24.7,0
2017/2018,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115892046,54.1.1.24.7,-1
2019/2020,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115892046,54.1.1.24.7,0
2021/2022,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v115892046,54.1.1.24.7,-1
2017/2018,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078792378,54.1.1.24.9,0
2019/2020,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078792378,54.1.1.24.9,0
2021/2022,Northwest Territories,2016A000261,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v1078792378,54.1.1.24.9,-1
2015/2016,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115297411,57.1.1.3.1,14000
2017/2018,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115297411,57.1.1.3.1,12900
2019/2020,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115297411,57.1.1.3.1,10100
2021/2022,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v115297411,57.1.1.3.1,13700
2015/2016,Nunavut,2016A000262,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115297412,57.1.1.3.2,12700
2017/2018,Nunavut,2016A000262,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115297412,57.1.1.3.2,11400
2019/2020,Nunavut,2016A000262,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115297412,57.1.1.3.2,7900
2021/2022,Nunavut,2016A000262,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v115297412,57.1.1.3.2,11500
2015/2016,Nunavut,2016A000262,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115297413,57.1.1.3.3,15600
2017/2018,Nunavut,2016A000262,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115297413,57.1.1.3.3,14900
2019/2020,Nunavut,2016A000262,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115297413,57.1.1.3.3,12900
2021/2022,Nunavut,2016A000262,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v115297413,57.1.1.3.3,15600
2015/2016,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115297414,57.1.1.3.4,51.8
2017/2018,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115297414,57.1.1.3.4,47.4
2019/2020,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115297414,57.1.1.3.4,53.6
2021/2022,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v115297414,57.1.1.3.4,46.5
2015/2016,Nunavut,2016A000262,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115297415,57.1.1.3.5,46.1
2017/2018,Nunavut,2016A000262,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115297415,57.1.1.3.5,41
2019/2020,Nunavut,2016A000262,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115297415,57.1.1.3.5,38.9
2021/2022,Nunavut,2016A000262,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v115297415,57.1.1.3.5,39.3
2015/2016,Nunavut,2016A000262,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115297416,57.1.1.3.6,57.4
2017/2018,Nunavut,2016A000262,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115297416,57.1.1.3.6,54
2019/2020,Nunavut,2016A000262,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115297416,57.1.1.3.6,67.7
2021/2022,Nunavut,2016A000262,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v115297416,57.1.1.3.6,53.8
2015/2016,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115892517,57.1.1.3.7,-1
2017/2018,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115892517,57.1.1.3.7,-1
2019/2020,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115892517,57.1.1.3.7,0
2021/2022,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v115892517,57.1.1.3.7,-1
2017/2018,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078793815,57.1.1.3.9,0
2019/2020,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078793815,57.1.1.3.9,0
2021/2022,Nunavut,2016A000262,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v1078793815,57.1.1.3.9,0
2015/2016,Nunavut,2016A000262,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115297418,57.1.1.4.1,2000
2017/2018,Nunavut,2016A000262,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115297418,57.1.1.4.1,3600
2019/2020,Nunavut,2016A000262,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115297418,57.1.1.4.1,
2021/2022,Nunavut,2016A000262,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v115297418,57.1.1.4.1,5200
2015/2016,Nunavut,2016A000262,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115297419,57.1.1.4.2,1200
2017/2018,Nunavut,2016A000262,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115297419,57.1.1.4.2,2800
2019/2020,Nunavut,2016A000262,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115297419,57.1.1.4.2,
2021/2022,Nunavut,2016A000262,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v115297419,57.1.1.4.2,3200
2015/2016,Nunavut,2016A000262,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115297420,57.1.1.4.3,2400
2017/2018,Nunavut,2016A000262,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115297420,57.1.1.4.3,4500
2019/2020,Nunavut,2016A000262,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115297420,57.1.1.4.3,
2021/2022,Nunavut,2016A000262,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v115297420,57.1.1.4.3,7000
2015/2016,Nunavut,2016A000262,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115297421,57.1.1.4.4,7.2
2017/2018,Nunavut,2016A000262,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115297421,57.1.1.4.4,13.4
2019/2020,Nunavut,2016A000262,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115297421,57.1.1.4.4,
2021/2022,Nunavut,2016A000262,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v115297421,57.1.1.4.4,17.8
2015/2016,Nunavut,2016A000262,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115297422,57.1.1.4.5,5.4
2017/2018,Nunavut,2016A000262,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115297422,57.1.1.4.5,10.6
2019/2020,Nunavut,2016A000262,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115297422,57.1.1.4.5,
2021/2022,Nunavut,2016A000262,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v115297422,57.1.1.4.5,12.1
2015/2016,Nunavut,2016A000262,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115297423,57.1.1.4.6,9.6
2017/2018,Nunavut,2016A000262,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115297423,57.1.1.4.6,16.7
2019/2020,Nunavut,2016A000262,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115297423,57.1.1.4.6,
2021/2022,Nunavut,2016A000262,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v115297423,57.1.1.4.6,25.3
2015/2016,Nunavut,2016A000262,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115892518,57.1.1.4.7,0
2017/2018,Nunavut,2016A000262,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115892518,57.1.1.4.7,1
2019/2020,Nunavut,2016A000262,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115892518,57.1.1.4.7,
2021/2022,Nunavut,2016A000262,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v115892518,57.1.1.4.7,0
2017/2018,Nunavut,2016A000262,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078793816,57.1.1.4.9,1
2019/2020,Nunavut,2016A000262,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078793816,57.1.1.4.9,
2021/2022,Nunavut,2016A000262,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v1078793816,57.1.1.4.9,1
2015/2016,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115297425,57.1.1.5.1,4200
2017/2018,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115297425,57.1.1.5.1,4400
2019/2020,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115297425,57.1.1.5.1,3000
2021/2022,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v115297425,57.1.1.5.1,5500
2015/2016,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115297426,57.1.1.5.2,3200
2017/2018,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115297426,57.1.1.5.2,3600
2019/2020,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115297426,57.1.1.5.2,2000
2021/2022,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, number of persons",Number,223,units,0,v115297426,57.1.1.5.2,4200
2015/2016,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115297427,57.1.1.5.3,5300
2017/2018,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115297427,57.1.1.5.3,5200
2019/2020,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115297427,57.1.1.5.3,4700
2021/2022,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, number of persons",Number,223,units,0,v115297427,57.1.1.5.3,7000
2015/2016,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v115297428,57.1.1.5.4,15.5
2017/2018,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v115297428,57.1.1.5.4,15.6
2019/2020,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v115297428,57.1.1.5.4,15.4
2021/2022,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v115297428,57.1.1.5.4,18.4
2015/2016,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, percent",Percent,239,units,0,v115297429,57.1.1.5.5,12.3
2017/2018,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, percent",Percent,239,units,0,v115297429,57.1.1.5.5,12.8
2019/2020,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, percent",Percent,239,units,0,v115297429,57.1.1.5.5,9.3
2021/2022,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","Low 95% confidence interval, percent",Percent,239,units,0,v115297429,57.1.1.5.5,14.1
2015/2016,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, percent",Percent,239,units,0,v115297430,57.1.1.5.6,19.3
2017/2018,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, percent",Percent,239,units,0,v115297430,57.1.1.5.6,18.8
2019/2020,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, percent",Percent,239,units,0,v115297430,57.1.1.5.6,24.3
2021/2022,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful","High 95% confidence interval, percent",Percent,239,units,0,v115297430,57.1.1.5.6,23.7
2015/2016,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from the Canada rate,Number,223,units,0,v115892519,57.1.1.5.7,-1
2017/2018,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from the Canada rate,Number,223,units,0,v115892519,57.1.1.5.7,-1
2019/2020,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from the Canada rate,Number,223,units,0,v115892519,57.1.1.5.7,0
2021/2022,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from the Canada rate,Number,223,units,0,v115892519,57.1.1.5.7,0
2017/2018,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from previous reference period,Number,223,units,0,v1078793817,57.1.1.5.9,0
2019/2020,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from previous reference period,Number,223,units,0,v1078793817,57.1.1.5.9,0
2021/2022,Nunavut,2016A000262,"Perceived life stress, most days quite a bit or extremely stressful",Statistically different from previous reference period,Number,223,units,0,v1078793817,57.1.1.5.9,0
2015/2016,Nunavut,2016A000262,Mood disorder,Number of persons,Number,223,units,0,v115297488,57.1.1.14.1,1700
2017/2018,Nunavut,2016A000262,Mood disorder,Number of persons,Number,223,units,0,v115297488,57.1.1.14.1,2500
2019/2020,Nunavut,2016A000262,Mood disorder,Number of persons,Number,223,units,0,v115297488,57.1.1.14.1,1100
2021/2022,Nunavut,2016A000262,Mood disorder,Number of persons,Number,223,units,0,v115297488,57.1.1.14.1,3900
2015/2016,Nunavut,2016A000262,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v115297489,57.1.1.14.2,900
2017/2018,Nunavut,2016A000262,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v115297489,57.1.1.14.2,1600
2019/2020,Nunavut,2016A000262,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v115297489,57.1.1.14.2,500
2021/2022,Nunavut,2016A000262,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v115297489,57.1.1.14.2,2000
2015/2016,Nunavut,2016A000262,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v115297490,57.1.1.14.3,2500
2017/2018,Nunavut,2016A000262,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v115297490,57.1.1.14.3,3500
2019/2020,Nunavut,2016A000262,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v115297490,57.1.1.14.3,1700
2021/2022,Nunavut,2016A000262,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v115297490,57.1.1.14.3,5600
2015/2016,Nunavut,2016A000262,Mood disorder,Percent,Percent,239,units,0,v115297491,57.1.1.14.4,6
2017/2018,Nunavut,2016A000262,Mood disorder,Percent,Percent,239,units,0,v115297491,57.1.1.14.4,8.9
2019/2020,Nunavut,2016A000262,Mood disorder,Percent,Percent,239,units,0,v115297491,57.1.1.14.4,5.8
2021/2022,Nunavut,2016A000262,Mood disorder,Percent,Percent,239,units,0,v115297491,57.1.1.14.4,13.1
2015/2016,Nunavut,2016A000262,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v115297492,57.1.1.14.5,3.6
2017/2018,Nunavut,2016A000262,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v115297492,57.1.1.14.5,6
2019/2020,Nunavut,2016A000262,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v115297492,57.1.1.14.5,3.4
2021/2022,Nunavut,2016A000262,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v115297492,57.1.1.14.5,8.2
2015/2016,Nunavut,2016A000262,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v115297493,57.1.1.14.6,10
2017/2018,Nunavut,2016A000262,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v115297493,57.1.1.14.6,12.9
2019/2020,Nunavut,2016A000262,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v115297493,57.1.1.14.6,9.7
2021/2022,Nunavut,2016A000262,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v115297493,57.1.1.14.6,20.3
2015/2016,Nunavut,2016A000262,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v115892503,57.1.1.14.7,0
2017/2018,Nunavut,2016A000262,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v115892503,57.1.1.14.7,0
2019/2020,Nunavut,2016A000262,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v115892503,57.1.1.14.7,-1
2021/2022,Nunavut,2016A000262,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v115892503,57.1.1.14.7,0
2017/2018,Nunavut,2016A000262,Mood disorder,Statistically different from previous reference period,Number,223,units,0,v1078793826,57.1.1.14.9,0
2019/2020,Nunavut,2016A000262,Mood disorder,Statistically different from previous reference period,Number,223,units,0,v1078793826,57.1.1.14.9,0
2021/2022,Nunavut,2016A000262,Mood disorder,Statistically different from previous reference period,Number,223,units,0,v1078793826,57.1.1.14.9,1
2021/2022,Nunavut,2016A000262,Anxiety disorder,Number of persons,Number,223,units,0,v1707347012,57.1.1.28.1,2800
2021/2022,Nunavut,2016A000262,Anxiety disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v1707347013,57.1.1.28.2,1900
2021/2022,Nunavut,2016A000262,Anxiety disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v1707347014,57.1.1.28.3,3900
2021/2022,Nunavut,2016A000262,Anxiety disorder,Percent,Percent,239,units,0,v1707347015,57.1.1.28.4,9.2
2021/2022,Nunavut,2016A000262,Anxiety disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v1707347016,57.1.1.28.5,6.5
2021/2022,Nunavut,2016A000262,Anxiety disorder,"High 95% confidence interval, percent",Percent,239,units,0,v1707347017,57.1.1.28.6,13
2021/2022,Nunavut,2016A000262,Anxiety disorder,Statistically different from the Canada rate,Number,223,units,0,v1707347018,57.1.1.28.7,-1
2021/2022,Nunavut,2016A000262,Anxiety disorder,Statistically different from previous reference period,Number,223,units,0,v1707347020,57.1.1.28.9,
2015/2016,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v115297551,57.1.1.23.1,23100
2017/2018,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v115297551,57.1.1.23.1,22100
2019/2020,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v115297551,57.1.1.23.1,15700
2021/2022,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v115297551,57.1.1.23.1,24900
2015/2016,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v115297552,57.1.1.23.2,22200
2017/2018,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v115297552,57.1.1.23.2,21100
2019/2020,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v115297552,57.1.1.23.2,14400
2021/2022,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v115297552,57.1.1.23.2,22700
2015/2016,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v115297553,57.1.1.23.3,24000
2017/2018,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v115297553,57.1.1.23.3,23700
2019/2020,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v115297553,57.1.1.23.3,16800
2021/2022,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v115297553,57.1.1.23.3,26700
2015/2016,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v115297554,57.1.1.23.4,86
2017/2018,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v115297554,57.1.1.23.4,82.2
2019/2020,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v115297554,57.1.1.23.4,83
2021/2022,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v115297554,57.1.1.23.4,86.5
2015/2016,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v115297555,57.1.1.23.5,82.2
2017/2018,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v115297555,57.1.1.23.5,77.4
2019/2020,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v115297555,57.1.1.23.5,76.6
2021/2022,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v115297555,57.1.1.23.5,77.3
2015/2016,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v115297556,57.1.1.23.6,89
2017/2018,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v115297556,57.1.1.23.6,86.2
2019/2020,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v115297556,57.1.1.23.6,87.9
2021/2022,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v115297556,57.1.1.23.6,92.4
2015/2016,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v115892513,57.1.1.23.7,1
2017/2018,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v115892513,57.1.1.23.7,1
2019/2020,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v115892513,57.1.1.23.7,1
2021/2022,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v115892513,57.1.1.23.7,1
2017/2018,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v1078793835,57.1.1.23.9,0
2019/2020,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v1078793835,57.1.1.23.9,0
2021/2022,Nunavut,2016A000262,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v1078793835,57.1.1.23.9,0
2015/2016,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v115297558,57.1.1.24.1,22800
2017/2018,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v115297558,57.1.1.24.1,23000
2019/2020,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v115297558,57.1.1.24.1,16500
2021/2022,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v115297558,57.1.1.24.1,25600
2015/2016,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v115297559,57.1.1.24.2,21500
2017/2018,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v115297559,57.1.1.24.2,21900
2019/2020,Nunavut,2016A000262,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v115297559,57.1.1.24.2,15300
