REF_DATE,GEO,DGUID,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2009/2010,"Peace Country Health, Alberta",4828-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the peer group rate,Number,223,units,0,v42961348,144.1.1.19.11,0
2007/2008,"Peace Country Health, Alberta",4828-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v42961349,144.1.1.19.12,-1
2009/2010,"Peace Country Health, Alberta",4828-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v42961349,144.1.1.19.12,1
2007/2008,"Peace Country Health, Alberta",4828-E,Mood disorder,Number of persons,Number,223,units,0,v47980449,144.1.1.44.1,6968
2009/2010,"Peace Country Health, Alberta",4828-E,Mood disorder,Number of persons,Number,223,units,0,v47980449,144.1.1.44.1,6683
2007/2008,"Peace Country Health, Alberta",4828-E,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v47980453,144.1.1.44.2,4696
2009/2010,"Peace Country Health, Alberta",4828-E,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v47980453,144.1.1.44.2,4578
2007/2008,"Peace Country Health, Alberta",4828-E,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v47980454,144.1.1.44.3,9241
2009/2010,"Peace Country Health, Alberta",4828-E,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v47980454,144.1.1.44.3,8787
2007/2008,"Peace Country Health, Alberta",4828-E,Mood disorder,Percent,Percent,239,units,0,v47980456,144.1.1.44.5,6
2009/2010,"Peace Country Health, Alberta",4828-E,Mood disorder,Percent,Percent,239,units,0,v47980456,144.1.1.44.5,5.8
2007/2008,"Peace Country Health, Alberta",4828-E,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v47980457,144.1.1.44.6,4
2009/2010,"Peace Country Health, Alberta",4828-E,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v47980457,144.1.1.44.6,4
2007/2008,"Peace Country Health, Alberta",4828-E,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v47980458,144.1.1.44.7,7.9
2009/2010,"Peace Country Health, Alberta",4828-E,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v47980458,144.1.1.44.7,7.6
2007/2008,"Peace Country Health, Alberta",4828-E,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v47980460,144.1.1.44.9,0
2009/2010,"Peace Country Health, Alberta",4828-E,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v47980460,144.1.1.44.9,0
2007/2008,"Peace Country Health, Alberta",4828-E,Mood disorder,Statistically different from the provincial rate,Number,223,units,0,v47980450,144.1.1.44.10,0
2009/2010,"Peace Country Health, Alberta",4828-E,Mood disorder,Statistically different from the provincial rate,Number,223,units,0,v47980450,144.1.1.44.10,0
2007/2008,"Peace Country Health, Alberta",4828-E,Mood disorder,Statistically different from the peer group rate,Number,223,units,0,v47980451,144.1.1.44.11,0
2009/2010,"Peace Country Health, Alberta",4828-E,Mood disorder,Statistically different from the peer group rate,Number,223,units,0,v47980451,144.1.1.44.11,0
2007/2008,"Peace Country Health, Alberta",4828-E,Mood disorder,Statistically different from previous reference period,Number,223,units,0,v47980452,144.1.1.44.12,0
2009/2010,"Peace Country Health, Alberta",4828-E,Mood disorder,Statistically different from previous reference period,Number,223,units,0,v47980452,144.1.1.44.12,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v42961398,145.1.1.2.1,41310
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v42961398,145.1.1.2.1,52066
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v42961399,145.1.1.2.2,38296
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v42961399,145.1.1.2.2,49287
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v42961400,145.1.1.2.3,44323
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v42961400,145.1.1.2.3,54846
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v42961402,145.1.1.2.5,72
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v42961402,145.1.1.2.5,77.4
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v42961403,145.1.1.2.6,66.7
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v42961403,145.1.1.2.6,73.3
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v42961404,145.1.1.2.7,77.2
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v42961404,145.1.1.2.7,81.5
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v42961406,145.1.1.2.9,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v42961406,145.1.1.2.9,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Statistically different from the provincial rate,Number,223,units,0,v42961407,145.1.1.2.10,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Statistically different from the provincial rate,Number,223,units,0,v42961407,145.1.1.2.10,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Statistically different from the peer group rate,Number,223,units,0,v42961408,145.1.1.2.11,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Statistically different from the peer group rate,Number,223,units,0,v42961408,145.1.1.2.11,1
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v42961409,145.1.1.2.12,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v42961409,145.1.1.2.12,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v47987409,145.1.1.37.1,3126
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v47987409,145.1.1.37.1,2505
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v47987413,145.1.1.37.2,1895
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor","Low 95% confidence interval, number of persons",Number,223,units,0,v47987413,145.1.1.37.2,1027
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v47987414,145.1.1.37.3,4357
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor","High 95% confidence interval, number of persons",Number,223,units,0,v47987414,145.1.1.37.3,3982
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v47987416,145.1.1.37.5,5.4
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v47987416,145.1.1.37.5,3.7
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v47987417,145.1.1.37.6,3.3
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor","Low 95% confidence interval, percent",Percent,239,units,0,v47987417,145.1.1.37.6,1.5
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v47987418,145.1.1.37.7,7.6
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor","High 95% confidence interval, percent",Percent,239,units,0,v47987418,145.1.1.37.7,5.9
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v47987420,145.1.1.37.9,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Statistically different from the Canada rate,Number,223,units,0,v47987420,145.1.1.37.9,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Statistically different from the provincial rate,Number,223,units,0,v47987410,145.1.1.37.10,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Statistically different from the provincial rate,Number,223,units,0,v47987410,145.1.1.37.10,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Statistically different from the peer group rate,Number,223,units,0,v47987411,145.1.1.37.11,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Statistically different from the peer group rate,Number,223,units,0,v47987411,145.1.1.37.11,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v47987412,145.1.1.37.12,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived mental health, fair or poor",Statistically different from previous reference period,Number,223,units,0,v47987412,145.1.1.37.12,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v49119767,145.1.1.45.1,52396
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v49119767,145.1.1.45.1,62798
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v49119771,145.1.1.45.2,50398
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, number of persons",Number,223,units,0,v49119771,145.1.1.45.2,60920
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49119772,145.1.1.45.3,54395
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, number of persons",Number,223,units,0,v49119772,145.1.1.45.3,64677
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49119774,145.1.1.45.5,91.6
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v49119774,145.1.1.45.5,93.5
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49119775,145.1.1.45.6,88.6
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied","Low 95% confidence interval, percent",Percent,239,units,0,v49119775,145.1.1.45.6,90.7
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49119776,145.1.1.45.7,94.6
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied","High 95% confidence interval, percent",Percent,239,units,0,v49119776,145.1.1.45.7,96.2
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49119778,145.1.1.45.9,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the Canada rate,Number,223,units,0,v49119778,145.1.1.45.9,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the provincial rate,Number,223,units,0,v49119768,145.1.1.45.10,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the provincial rate,Number,223,units,0,v49119768,145.1.1.45.10,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the peer group rate,Number,223,units,0,v49119769,145.1.1.45.11,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Statistically different from the peer group rate,Number,223,units,0,v49119769,145.1.1.45.11,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49119770,145.1.1.45.12,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Life satisfaction, satisfied or very satisfied",Statistically different from previous reference period,Number,223,units,0,v49119770,145.1.1.45.12,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42961410,145.1.1.18.1,12121
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Number of persons,Number,223,units,0,v42961410,145.1.1.18.1,11067
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42961411,145.1.1.18.2,9795
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, number of persons",Number,223,units,0,v42961411,145.1.1.18.2,8675
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42961412,145.1.1.18.3,14448
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, number of persons",Number,223,units,0,v42961412,145.1.1.18.3,13458
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42961414,145.1.1.18.5,21.6
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Percent,Percent,239,units,0,v42961414,145.1.1.18.5,16.9
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42961415,145.1.1.18.6,17.4
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)","Low 95% confidence interval, percent",Percent,239,units,0,v42961415,145.1.1.18.6,13.3
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v42961416,145.1.1.18.7,25.8
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)","High 95% confidence interval, percent",Percent,239,units,0,v42961416,145.1.1.18.7,20.6
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the Canada rate,Number,223,units,0,v42961418,145.1.1.18.9,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the Canada rate,Number,223,units,0,v42961418,145.1.1.18.9,-1
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the provincial rate,Number,223,units,0,v42961419,145.1.1.18.10,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the provincial rate,Number,223,units,0,v42961419,145.1.1.18.10,-1
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the peer group rate,Number,223,units,0,v42961420,145.1.1.18.11,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from the peer group rate,Number,223,units,0,v42961420,145.1.1.18.11,-1
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from previous reference period,Number,223,units,0,v42961421,145.1.1.18.12,1
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Perceived life stress, quite a lot (15 years and over)",Statistically different from previous reference period,Number,223,units,0,v42961421,145.1.1.18.12,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v42961638,145.1.1.19.1,33562
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v42961638,145.1.1.19.1,38841
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v42961639,145.1.1.19.2,30897
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, number of persons",Number,223,units,0,v42961639,145.1.1.19.2,35529
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v42961640,145.1.1.19.3,36227
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, number of persons",Number,223,units,0,v42961640,145.1.1.19.3,42153
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v42961642,145.1.1.19.5,58.9
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v42961642,145.1.1.19.5,58
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v42961643,145.1.1.19.6,54.4
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong","Low 95% confidence interval, percent",Percent,239,units,0,v42961643,145.1.1.19.6,53.1
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v42961644,145.1.1.19.7,63.5
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong","High 95% confidence interval, percent",Percent,239,units,0,v42961644,145.1.1.19.7,62.9
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v42961646,145.1.1.19.9,-1
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the Canada rate,Number,223,units,0,v42961646,145.1.1.19.9,-1
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the provincial rate,Number,223,units,0,v42961647,145.1.1.19.10,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the provincial rate,Number,223,units,0,v42961647,145.1.1.19.10,-1
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the peer group rate,Number,223,units,0,v42961648,145.1.1.19.11,-1
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from the peer group rate,Number,223,units,0,v42961648,145.1.1.19.11,-1
2007/2008,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v42961649,145.1.1.19.12,-1
2009/2010,"Northern Lights Health Region, Alberta",4829-E,"Sense of belonging to local community, somewhat strong or very strong",Statistically different from previous reference period,Number,223,units,0,v42961649,145.1.1.19.12,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Number of persons,Number,223,units,0,v47987493,145.1.1.44.1,3517
2009/2010,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Number of persons,Number,223,units,0,v47987493,145.1.1.44.1,4616
2007/2008,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v47987497,145.1.1.44.2,1982
2009/2010,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,"Low 95% confidence interval, number of persons",Number,223,units,0,v47987497,145.1.1.44.2,2793
2007/2008,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v47987498,145.1.1.44.3,5051
2009/2010,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,"High 95% confidence interval, number of persons",Number,223,units,0,v47987498,145.1.1.44.3,6438
2007/2008,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Percent,Percent,239,units,0,v47987500,145.1.1.44.5,6
2009/2010,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Percent,Percent,239,units,0,v47987500,145.1.1.44.5,6.8
2007/2008,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v47987501,145.1.1.44.6,3.4
2009/2010,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,"Low 95% confidence interval, percent",Percent,239,units,0,v47987501,145.1.1.44.6,4.1
2007/2008,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v47987502,145.1.1.44.7,8.7
2009/2010,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,"High 95% confidence interval, percent",Percent,239,units,0,v47987502,145.1.1.44.7,9.5
2007/2008,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v47987504,145.1.1.44.9,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Statistically different from the Canada rate,Number,223,units,0,v47987504,145.1.1.44.9,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Statistically different from the provincial rate,Number,223,units,0,v47987494,145.1.1.44.10,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Statistically different from the provincial rate,Number,223,units,0,v47987494,145.1.1.44.10,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Statistically different from the peer group rate,Number,223,units,0,v47987495,145.1.1.44.11,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Statistically different from the peer group rate,Number,223,units,0,v47987495,145.1.1.44.11,0
2007/2008,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Statistically different from previous reference period,Number,223,units,0,v47987496,145.1.1.44.12,0
2009/2010,"Northern Lights Health Region, Alberta",4829-E,Mood disorder,Statistically different from previous reference period,Number,223,units,0,v47987496,145.1.1.44.12,0
2007/2008,British Columbia,59,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v42961696,146.1.1.2.1,2567779
2009/2010,British Columbia,59,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v42961696,146.1.1.2.1,2662460
2011/2012,British Columbia,59,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v42961696,146.1.1.2.1,2641616
2013/2014,British Columbia,59,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v42961696,146.1.1.2.1,2657267
2007/2008,British Columbia,59,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v42961697,146.1.1.2.2,2529090
2009/2010,British Columbia,59,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v42961697,146.1.1.2.2,2615640
2011/2012,British Columbia,59,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v42961697,146.1.1.2.2,2587504
2013/2014,British Columbia,59,"Perceived mental health, very good or excellent","Low 95% confidence interval, number of persons",Number,223,units,0,v42961697,146.1.1.2.2,2604782
2007/2008,British Columbia,59,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v42961698,146.1.1.2.3,2606468
2009/2010,British Columbia,59,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v42961698,146.1.1.2.3,2709279
2011/2012,British Columbia,59,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v42961698,146.1.1.2.3,2695727
2013/2014,British Columbia,59,"Perceived mental health, very good or excellent","High 95% confidence interval, number of persons",Number,223,units,0,v42961698,146.1.1.2.3,2709753
2007/2008,British Columbia,59,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v42961700,146.1.1.2.5,71.4
2009/2010,British Columbia,59,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v42961700,146.1.1.2.5,71
2011/2012,British Columbia,59,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v42961700,146.1.1.2.5,68.7
2013/2014,British Columbia,59,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v42961700,146.1.1.2.5,68.4
2007/2008,British Columbia,59,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v42961701,146.1.1.2.6,70.4
2009/2010,British Columbia,59,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v42961701,146.1.1.2.6,69.7
2011/2012,British Columbia,59,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v42961701,146.1.1.2.6,67.3
2013/2014,British Columbia,59,"Perceived mental health, very good or excellent","Low 95% confidence interval, percent",Percent,239,units,0,v42961701,146.1.1.2.6,67
2007/2008,British Columbia,59,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v42961702,146.1.1.2.7,72.4
2009/2010,British Columbia,59,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v42961702,146.1.1.2.7,72.2
2011/2012,British Columbia,59,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v42961702,146.1.1.2.7,70.1
2013/2014,British Columbia,59,"Perceived mental health, very good or excellent","High 95% confidence interval, percent",Percent,239,units,0,v42961702,146.1.1.2.7,69.7
2007/2008,British Columbia,59,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v42961704,146.1.1.2.9,-1
2009/2010,British Columbia,59,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v42961704,146.1.1.2.9,-1
2011/2012,British Columbia,59,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v42961704,146.1.1.2.9,-1
2013/2014,British Columbia,59,"Perceived mental health, very good or excellent",Statistically different from the Canada rate,Number,223,units,0,v42961704,146.1.1.2.9,-1
2007/2008,British Columbia,59,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v42961705,146.1.1.2.12,0
2009/2010,British Columbia,59,"Perceived mental health, very good or excellent",Statistically different from previous reference period,Number,223,units,0,v42961705,146.1.1.2.12,0
